id,crop,date,region,quantity_kg
1932,Mustard,2026-03-23,Gurugram,150
1933,Mustard,2026-03-23,Gurugram,50
1934,Mustard,2026-03-24,Chandigarh,300
1935,Mustard,2026-03-24,Sonipat,50
1936,Mustard,2026-03-25,Chandigarh,50
1937,Mustard,2026-03-25,Hisar,150
1938,Mustard,2026-03-25,Karnal,100
1939,Mustard,2026-03-26,Karnal,50
1940,Mustard,2026-03-26,Gurugram,100
1941,Mustard,2026-03-26,Ludhiana,200
1942,Mustard,2026-03-26,Ambala,150
1943,Mustard,2026-03-26,Ambala,300
1944,Mustard,2026-03-27,Hisar,150
1945,Mustard,2026-03-27,Sonipat,50
1946,Mustard,2026-03-27,Ludhiana,50
1947,Mustard,2026-03-27,Ludhiana,100
1948,Mustard,2026-03-27,Rohtak,100
1949,Mustard,2026-03-28,Karnal,200
1950,Mustard,2026-03-28,Ambala,100
1951,Mustard,2026-03-28,Karnal,200
1952,Mustard,2026-03-28,Gurugram,200
1953,Mustard,2026-03-29,Rohtak,150
1954,Mustard,2026-03-29,Rohtak,50
1955,Mustard,2026-03-29,Gurugram,50
1956,Mustard,2026-03-30,Chandigarh,50
1957,Mustard,2026-03-30,Sonipat,150
1958,Mustard,2026-03-30,Ludhiana,100
1959,Mustard,2026-03-30,Ambala,150
1960,Mustard,2026-03-31,Karnal,150
1961,Mustard,2026-03-31,Sonipat,100
1962,Mustard,2026-03-31,Panipat,100
1963,Mustard,2026-04-01,Gurugram,300
1964,Mustard,2026-04-01,Karnal,100
1965,Mustard,2026-04-01,Karnal,50
1966,Mustard,2026-04-02,Delhi,50
1967,Mustard,2026-04-02,Sonipat,200
1968,Mustard,2026-04-02,Delhi,150
1969,Mustard,2026-04-03,Karnal,150
1970,Mustard,2026-04-03,Ludhiana,100
1971,Mustard,2026-04-03,Gurugram,150
1972,Mustard,2026-04-03,Sonipat,300
1973,Mustard,2026-04-04,Hisar,50
1974,Mustard,2026-04-04,Delhi,100
1975,Mustard,2026-04-04,Sonipat,100
1976,Mustard,2026-04-04,Karnal,300
1977,Mustard,2026-04-04,Hisar,150
1978,Mustard,2026-04-04,Gurugram,300
1979,Mustard,2026-04-04,Hisar,100
1980,Mustard,2026-04-05,Rohtak,300
1981,Mustard,2026-04-05,Ambala,100
1982,Mustard,2026-04-06,Sonipat,150
1983,Mustard,2026-04-06,Karnal,50
1984,Mustard,2026-04-06,Panipat,100
1985,Mustard,2026-04-07,Chandigarh,300
1986,Mustard,2026-04-07,Ludhiana,100
1987,Mustard,2026-04-08,Ambala,50
1988,Mustard,2026-04-08,Sonipat,300
1989,Mustard,2026-04-08,Hisar,300
1990,Mustard,2026-04-09,Gurugram,200
1991,Mustard,2026-04-10,Gurugram,300
1992,Mustard,2026-04-10,Ludhiana,200
1993,Mustard,2026-04-10,Ludhiana,150
1994,Mustard,2026-04-11,Ambala,200
1995,Mustard,2026-04-11,Ambala,50
1996,Mustard,2026-04-11,Karnal,100
1997,Mustard,2026-04-11,Karnal,200
1998,Mustard,2026-04-12,Panipat,200
1999,Mustard,2026-04-12,Hisar,300
2000,Mustard,2026-04-12,Sonipat,150
2001,Mustard,2026-04-13,Panipat,300
2002,Mustard,2026-04-13,Delhi,100
2003,Mustard,2026-04-14,Chandigarh,150
2004,Mustard,2026-04-14,Karnal,300
2005,Mustard,2026-04-14,Rohtak,200
2006,Mustard,2026-04-15,Chandigarh,300
2007,Mustard,2026-04-15,Gurugram,200
2008,Mustard,2026-04-16,Gurugram,200
2009,Mustard,2026-04-16,Gurugram,150
2010,Mustard,2026-04-17,Hisar,50
2011,Mustard,2026-04-17,Sonipat,200
2012,Mustard,2026-04-17,Karnal,150
2013,Mustard,2026-04-17,Delhi,150
2014,Mustard,2026-04-18,Chandigarh,300
2015,Mustard,2026-04-18,Chandigarh,50
2016,Mustard,2026-04-18,Panipat,100
2017,Mustard,2026-04-18,Delhi,50
2018,Mustard,2026-04-19,Delhi,150
2019,Mustard,2026-04-19,Rohtak,300
2020,Mustard,2026-04-20,Gurugram,150
2021,Mustard,2026-04-20,Panipat,150
2022,Mustard,2026-04-20,Karnal,300
2023,Mustard,2026-04-21,Sonipat,300
2024,Mustard,2026-04-21,Panipat,50
2025,Mustard,2026-04-21,Panipat,150
2026,Mustard,2026-04-22,Hisar,200
2027,Mustard,2026-04-22,Ambala,50
2028,Mustard,2026-04-22,Ludhiana,300
2029,Mustard,2026-04-22,Sonipat,200
2030,Mustard,2026-04-23,Karnal,100
2031,Mustard,2026-04-24,Karnal,300
2032,Mustard,2026-04-24,Ambala,300
2033,Mustard,2026-04-24,Ludhiana,200
2034,Mustard,2026-04-24,Gurugram,50
2035,Mustard,2026-04-25,Gurugram,100
2036,Mustard,2026-04-25,Hisar,200
2037,Mustard,2026-04-25,Karnal,200
2038,Mustard,2026-04-26,Gurugram,100
2039,Mustard,2026-04-26,Ambala,100
2040,Mustard,2026-04-27,Panipat,50
2041,Mustard,2026-04-27,Ludhiana,150
2042,Mustard,2026-04-27,Gurugram,100
2043,Mustard,2026-04-28,Hisar,300
2044,Mustard,2026-04-28,Panipat,150
2045,Mustard,2026-04-29,Ambala,50
2046,Mustard,2026-04-29,Ambala,50
2047,Mustard,2026-04-29,Sonipat,100
2048,Mustard,2026-04-29,Gurugram,300
2049,Mustard,2026-04-30,Ambala,300
2050,Mustard,2026-04-30,Hisar,200
2051,Mustard,2026-05-01,Karnal,200
2052,Mustard,2026-05-01,Delhi,300
2053,Mustard,2026-05-02,Gurugram,300
2054,Mustard,2026-05-02,Ludhiana,150
2055,Mustard,2026-05-02,Delhi,100
2056,Mustard,2026-05-03,Delhi,300
2057,Mustard,2026-05-03,Sonipat,50
2058,Mustard,2026-05-03,Ambala,200
2059,Mustard,2026-05-04,Hisar,150
2060,Mustard,2026-05-04,Karnal,100
2061,Mustard,2026-05-04,Panipat,300
2062,Mustard,2026-05-05,Delhi,200
2063,Mustard,2026-05-05,Rohtak,150
2064,Mustard,2026-05-05,Chandigarh,50
2065,Mustard,2026-05-06,Hisar,200
2066,Mustard,2026-05-06,Sonipat,50
2067,Mustard,2026-05-06,Sonipat,300
2068,Mustard,2026-05-06,Hisar,200
2069,Mustard,2026-05-07,Delhi,200
2070,Mustard,2026-05-07,Karnal,100
2071,Mustard,2026-05-07,Karnal,150
2072,Mustard,2026-05-07,Hisar,200
2073,Mustard,2026-05-08,Panipat,300
2074,Mustard,2026-05-08,Karnal,300
2075,Mustard,2026-05-08,Ludhiana,150
2076,Mustard,2026-05-08,Karnal,50
2077,Mustard,2026-05-09,Sonipat,200
2078,Mustard,2026-05-09,Delhi,200
2079,Mustard,2026-05-09,Ambala,100
2080,Mustard,2026-05-09,Chandigarh,150
2081,Mustard,2026-05-09,Ambala,200
2082,Mustard,2026-05-10,Delhi,150
2083,Mustard,2026-05-11,Ludhiana,150
2084,Mustard,2026-05-11,Panipat,200
2085,Mustard,2026-05-11,Ambala,100
2086,Mustard,2026-05-12,Ambala,200
2087,Mustard,2026-05-12,Ludhiana,200
2088,Mustard,2026-05-13,Sonipat,300
2089,Mustard,2026-05-13,Delhi,200
2090,Mustard,2026-05-13,Rohtak,100
2091,Mustard,2026-05-14,Chandigarh,150
2092,Mustard,2026-05-14,Delhi,100
2093,Mustard,2026-05-14,Ludhiana,200
2094,Mustard,2026-05-15,Chandigarh,50
2095,Mustard,2026-05-15,Gurugram,50
2096,Mustard,2026-05-15,Delhi,300
2097,Mustard,2026-05-16,Ludhiana,100
2098,Mustard,2026-05-16,Panipat,100
2099,Mustard,2026-05-16,Chandigarh,50
2100,Mustard,2026-05-16,Ludhiana,50
2101,Mustard,2026-05-17,Delhi,200
2102,Mustard,2026-05-17,Hisar,150
2103,Mustard,2026-05-18,Hisar,50
2104,Mustard,2026-05-18,Rohtak,150
2105,Mustard,2026-05-18,Delhi,100
2106,Mustard,2026-05-19,Gurugram,200
2107,Mustard,2026-05-20,Chandigarh,100
2108,Mustard,2026-05-20,Ludhiana,100
2109,Mustard,2026-05-21,Ludhiana,150
2110,Mustard,2026-05-21,Sonipat,100
2111,Mustard,2026-05-21,Rohtak,300
2112,Mustard,2026-05-22,Chandigarh,200
2113,Mustard,2026-05-22,Sonipat,50
2114,Mustard,2026-05-22,Rohtak,150
2115,Mustard,2026-05-22,Sonipat,200
2116,Mustard,2026-05-23,Gurugram,100
2117,Mustard,2026-05-23,Karnal,50
2118,Mustard,2026-05-23,Chandigarh,100
2119,Mustard,2026-05-23,Ludhiana,50
2120,Mustard,2026-05-24,Delhi,200
2121,Mustard,2026-05-24,Panipat,200
2122,Mustard,2026-05-24,Rohtak,300
2123,Mustard,2026-05-24,Rohtak,50
2124,Mustard,2026-05-25,Hisar,100
2125,Mustard,2026-05-26,Karnal,100
2126,Mustard,2026-05-26,Delhi,50
2127,Mustard,2026-05-26,Hisar,50
2128,Mustard,2026-05-26,Rohtak,150
2129,Mustard,2026-05-27,Karnal,50
2130,Mustard,2026-05-27,Karnal,50
2131,Mustard,2026-05-28,Sonipat,100
2132,Mustard,2026-05-28,Rohtak,200
2133,Mustard,2026-05-28,Chandigarh,50
2134,Mustard,2026-05-29,Gurugram,150
2135,Mustard,2026-05-29,Chandigarh,100
2136,Mustard,2026-05-30,Hisar,200
2137,Mustard,2026-05-30,Delhi,100
2138,Mustard,2026-05-31,Karnal,50
2139,Mustard,2026-06-01,Hisar,150
2140,Mustard,2026-06-01,Rohtak,200
2141,Mustard,2026-06-02,Karnal,200
2142,Mustard,2026-06-02,Karnal,50
2143,Mustard,2026-06-02,Panipat,300
2144,Mustard,2026-06-03,Karnal,200
2145,Mustard,2026-06-03,Panipat,300
2146,Mustard,2026-06-04,Ludhiana,50
2147,Mustard,2026-06-04,Chandigarh,300
2148,Mustard,2026-06-04,Sonipat,150
2149,Mustard,2026-06-05,Hisar,100
2150,Mustard,2026-06-05,Gurugram,100
2151,Mustard,2026-06-05,Gurugram,200
2152,Mustard,2026-06-05,Delhi,150
2153,Mustard,2026-06-05,Rohtak,300
2154,Mustard,2026-06-06,Ambala,200
2155,Mustard,2026-06-06,Hisar,300
2156,Mustard,2026-06-06,Karnal,300
2157,Mustard,2026-06-08,Karnal,50
2158,Mustard,2026-06-09,Panipat,100
2159,Mustard,2026-06-10,Hisar,100
2160,Mustard,2026-06-11,Gurugram,200
2161,Mustard,2026-06-11,Panipat,100
2162,Mustard,2026-06-12,Sonipat,200
2163,Mustard,2026-06-12,Karnal,50
2164,Mustard,2026-06-12,Karnal,300
2165,Mustard,2026-06-13,Gurugram,100
2166,Mustard,2026-06-13,Panipat,150
2167,Mustard,2026-06-13,Rohtak,300
2168,Mustard,2026-06-13,Hisar,150
2169,Mustard,2026-06-14,Rohtak,100
2170,Mustard,2026-06-14,Gurugram,150
2171,Mustard,2026-06-15,Karnal,100
2172,Mustard,2026-06-15,Ambala,200
2173,Mustard,2026-06-15,Chandigarh,150
2174,Mustard,2026-06-16,Sonipat,200
2175,Mustard,2026-06-16,Rohtak,50
2176,Mustard,2026-06-16,Ludhiana,50
2177,Mustard,2026-06-16,Karnal,50
2178,Mustard,2026-06-17,Karnal,100
2179,Mustard,2026-06-17,Delhi,100
2180,Mustard,2026-06-18,Ambala,300
2181,Mustard,2026-06-18,Karnal,100
2182,Mustard,2026-06-19,Ludhiana,150
2183,Mustard,2026-06-19,Sonipat,100
2184,Mustard,2026-06-20,Karnal,200
2185,Mustard,2026-06-20,Sonipat,300
2186,Mustard,2026-06-20,Karnal,150
2187,Mustard,2026-06-21,Karnal,150
2188,Mustard,2026-06-21,Ludhiana,50
2189,Mustard,2026-06-22,Gurugram,200
2190,Mustard,2026-06-22,Hisar,100
2191,Mustard,2026-06-22,Ludhiana,200
2192,Mustard,2026-06-22,Hisar,300
2193,Mustard,2026-06-23,Sonipat,200
2194,Mustard,2026-06-23,Rohtak,200
2195,Mustard,2026-06-24,Hisar,50
2196,Mustard,2026-06-24,Panipat,300
2197,Mustard,2026-06-25,Sonipat,150
2198,Mustard,2026-06-26,Hisar,200
2199,Mustard,2026-06-26,Panipat,200
2200,Mustard,2026-06-26,Panipat,200
2201,Mustard,2026-06-27,Gurugram,100
2202,Mustard,2026-06-27,Ludhiana,100
2203,Mustard,2026-06-28,Sonipat,100
2204,Mustard,2026-06-28,Rohtak,50
2205,Mustard,2026-06-29,Gurugram,200
2206,Mustard,2026-06-29,Hisar,200
2207,Mustard,2026-06-29,Hisar,150
2208,Mustard,2026-06-29,Hisar,200
2209,Mustard,2026-06-30,Panipat,300
2210,Mustard,2026-07-01,Delhi,200
2211,Mustard,2026-07-01,Ambala,100
2212,Mustard,2026-07-01,Karnal,200
2213,Mustard,2026-07-01,Panipat,150
2214,Mustard,2026-07-02,Chandigarh,200
2215,Mustard,2026-07-02,Gurugram,50
2216,Mustard,2026-07-02,Hisar,200
2217,Mustard,2026-07-03,Rohtak,150
2218,Mustard,2026-07-03,Rohtak,100
2219,Mustard,2026-07-03,Panipat,300
2220,Mustard,2026-07-04,Ludhiana,100
2221,Mustard,2026-07-04,Panipat,100
2222,Mustard,2026-07-06,Sonipat,50
2223,Mustard,2026-07-07,Hisar,200
2224,Mustard,2026-07-07,Ambala,50
2225,Mustard,2026-07-07,Chandigarh,100
2226,Mustard,2026-07-08,Hisar,100
2227,Mustard,2026-07-08,Hisar,150
2228,Mustard,2026-07-08,Panipat,300
2229,Mustard,2026-07-09,Hisar,300
2230,Mustard,2026-07-09,Panipat,200
2231,Mustard,2026-07-09,Delhi,50
2232,Mustard,2026-07-09,Ambala,150
2233,Mustard,2026-07-10,Sonipat,150
2234,Mustard,2026-07-10,Karnal,200
2235,Mustard,2026-07-10,Panipat,50
2236,Mustard,2026-07-11,Rohtak,50
2237,Mustard,2026-07-11,Delhi,200
2238,Mustard,2026-07-11,Chandigarh,200
2239,Mustard,2026-07-11,Panipat,200
2240,Mustard,2026-07-11,Sonipat,100
2241,Mustard,2026-07-12,Gurugram,100
2242,Mustard,2026-07-12,Sonipat,100
2243,Mustard,2026-07-13,Delhi,200
2244,Mustard,2026-07-14,Ambala,100
2245,Mustard,2026-07-14,Sonipat,100
2246,Mustard,2026-07-15,Karnal,150
2247,Mustard,2026-07-15,Hisar,200
2248,Mustard,2026-07-15,Ambala,50
2249,Mustard,2026-07-16,Sonipat,50
2250,Mustard,2026-07-16,Panipat,50
2251,Mustard,2026-07-16,Hisar,50
2252,Mustard,2026-07-17,Ambala,100
2253,Mustard,2026-07-17,Ludhiana,200
2254,Mustard,2026-07-17,Delhi,50
2255,Mustard,2026-07-18,Rohtak,150
2256,Mustard,2026-07-18,Rohtak,300
2257,Mustard,2026-07-18,Rohtak,50
2258,Mustard,2026-07-18,Karnal,300
2259,Mustard,2026-07-19,Chandigarh,150
2260,Mustard,2026-07-19,Ludhiana,200
2261,Mustard,2026-07-19,Gurugram,300
2262,Mustard,2026-07-20,Hisar,150
2263,Mustard,2026-07-21,Gurugram,100
2264,Mustard,2026-07-22,Gurugram,200
2265,Mustard,2026-07-22,Hisar,300
2266,Mustard,2026-07-22,Rohtak,150
2267,Mustard,2026-07-22,Gurugram,50
2268,Mustard,2026-07-23,Hisar,100
2269,Mustard,2026-07-23,Rohtak,300
2270,Mustard,2026-07-23,Delhi,300
2271,Mustard,2026-07-23,Panipat,100
2272,Mustard,2026-07-24,Gurugram,200
2273,Mustard,2026-07-24,Ambala,200
2274,Mustard,2026-07-24,Chandigarh,200
2275,Mustard,2026-07-25,Gurugram,50
2276,Mustard,2026-07-25,Gurugram,50
2277,Mustard,2026-07-25,Gurugram,200
2278,Mustard,2026-07-26,Karnal,300
2279,Mustard,2026-07-26,Ludhiana,200
2280,Mustard,2026-07-27,Gurugram,200
2281,Mustard,2026-07-27,Ludhiana,50
2282,Mustard,2026-07-28,Hisar,150
2283,Mustard,2026-07-29,Chandigarh,300
2284,Mustard,2026-07-30,Chandigarh,50
2285,Mustard,2026-07-31,Panipat,300
2286,Mustard,2026-07-31,Ludhiana,100
2287,Mustard,2026-07-31,Ludhiana,50
2288,Mustard,2026-07-31,Ludhiana,300
2289,Mustard,2026-08-01,Karnal,100
2290,Mustard,2026-08-01,Karnal,100
2291,Mustard,2026-08-01,Delhi,50
2292,Mustard,2026-08-01,Hisar,50
2293,Mustard,2026-08-02,Hisar,150
2294,Mustard,2026-08-02,Karnal,150
2295,Mustard,2026-08-02,Ludhiana,50
2296,Mustard,2026-08-03,Sonipat,300
2297,Mustard,2026-08-03,Ludhiana,50
2298,Mustard,2026-08-03,Gurugram,100
2299,Mustard,2026-08-03,Ambala,300
2300,Mustard,2026-08-04,Hisar,300
2301,Mustard,2026-08-04,Hisar,100
2302,Mustard,2026-08-04,Karnal,150
2303,Mustard,2026-08-05,Delhi,150
2304,Mustard,2026-08-05,Delhi,50
2305,Mustard,2026-08-05,Delhi,150
2306,Mustard,2026-08-06,Delhi,300
2307,Mustard,2026-08-06,Gurugram,100
2308,Mustard,2026-08-08,Ambala,50
2309,Mustard,2026-08-08,Panipat,50
2310,Mustard,2026-08-08,Ambala,300
2311,Mustard,2026-08-08,Karnal,200
2312,Mustard,2026-08-10,Gurugram,100
2313,Mustard,2026-08-10,Chandigarh,300
2314,Mustard,2026-08-10,Ambala,100
2315,Mustard,2026-08-11,Delhi,200
2316,Mustard,2026-08-11,Rohtak,300
2317,Mustard,2026-08-12,Panipat,100
2318,Mustard,2026-08-12,Ludhiana,200
2319,Mustard,2026-08-12,Sonipat,300
2320,Mustard,2026-08-13,Panipat,100
2321,Mustard,2026-08-14,Rohtak,300
2322,Mustard,2026-08-14,Gurugram,150
2323,Mustard,2026-08-14,Chandigarh,50
2324,Mustard,2026-08-15,Panipat,300
2325,Mustard,2026-08-17,Ludhiana,150
2326,Mustard,2026-08-17,Hisar,50
2327,Mustard,2026-08-18,Karnal,100
2328,Mustard,2026-08-18,Rohtak,100
2329,Mustard,2026-08-18,Ludhiana,200
2330,Mustard,2026-08-19,Panipat,100
2331,Mustard,2026-08-19,Rohtak,300
2332,Mustard,2026-08-20,Ludhiana,150
2333,Mustard,2026-08-21,Hisar,200
2334,Mustard,2026-08-21,Delhi,300
2335,Mustard,2026-08-21,Panipat,150
2336,Mustard,2026-08-22,Chandigarh,200
2337,Mustard,2026-08-22,Delhi,100
2338,Mustard,2026-08-22,Gurugram,300
2339,Mustard,2026-08-23,Rohtak,150
2340,Mustard,2026-08-23,Ludhiana,100
2341,Mustard,2026-08-24,Ludhiana,150
2342,Mustard,2026-08-25,Sonipat,100
2343,Mustard,2026-08-25,Karnal,100
2344,Mustard,2026-08-26,Ambala,50
2345,Mustard,2026-08-26,Sonipat,200
2346,Mustard,2026-08-27,Hisar,100
2347,Mustard,2026-08-27,Rohtak,50
2348,Mustard,2026-08-28,Rohtak,50
2349,Mustard,2026-08-28,Chandigarh,150
2350,Mustard,2026-08-29,Ambala,200
2351,Mustard,2026-08-29,Sonipat,200
2352,Mustard,2026-08-29,Karnal,50
2353,Mustard,2026-08-29,Delhi,100
2354,Mustard,2026-08-30,Ambala,100
2355,Mustard,2026-08-31,Hisar,50
2356,Mustard,2026-08-31,Ludhiana,200
2357,Mustard,2026-08-31,Panipat,200
2358,Mustard,2026-09-01,Delhi,50
2359,Mustard,2026-09-01,Ludhiana,300
2360,Mustard,2026-09-02,Karnal,50
2361,Mustard,2026-09-02,Ambala,300
2362,Mustard,2026-09-03,Delhi,300
2363,Mustard,2026-09-03,Sonipat,200
2364,Mustard,2026-09-03,Ludhiana,200
2365,Mustard,2026-09-04,Panipat,300
2366,Mustard,2026-09-04,Sonipat,50
2367,Mustard,2026-09-04,Gurugram,50
2368,Mustard,2026-09-05,Chandigarh,100
2369,Mustard,2026-09-05,Hisar,50
2370,Mustard,2026-09-07,Chandigarh,200
2371,Mustard,2026-09-08,Delhi,300
2372,Mustard,2026-09-08,Ambala,300
2373,Mustard,2026-09-08,Delhi,100
2374,Mustard,2026-09-09,Sonipat,300
2375,Mustard,2026-09-09,Sonipat,50
2376,Mustard,2026-09-09,Chandigarh,200
2377,Mustard,2026-09-09,Gurugram,50
2378,Mustard,2026-09-10,Rohtak,100
2379,Mustard,2026-09-10,Ambala,100
2380,Mustard,2026-09-11,Panipat,50
2381,Mustard,2026-09-11,Delhi,50
2382,Mustard,2026-09-12,Chandigarh,150
2383,Mustard,2026-09-12,Gurugram,300
